Episode,Reward,Length
447,0.6523809731006622,4
448,0.533333346247673,3
449,3.52142870426178,23
450,1.1500000208616257,5
451,3.928571492433548,20
452,1.2166666835546494,6
453,4.366666719317436,18
454,3.0071429163217545,15
455,1.247619092464447,8
456,4.333333447575569,25
457,0.533333346247673,3
458,1.2714286148548126,8
459,0.5095238238573074,3
460,0.36666667461395264,2
461,1.8190476894378662,12
462,1.5571429133415222,10
463,13.950000062584877,14
464,2.938095301389694,16
465,3.995238244533539,26
466,4.011904880404472,24
467,1.9595238417387009,8
468,1.8761905431747437,12
469,3.671428680419922,21
470,2.564285784959793,14
471,5.450000122189522,24
472,11.735714316368103,8
473,11.450000017881393,6
474,1.890476256608963,12
475,4.473809689283371,28
476,4.604761987924576,21
477,1.485714316368103,7
478,1.840476244688034,11
479,1.8666667342185974,12
480,1.1523809880018234,7
481,3.378571555018425,22
482,16.22857156395912,29
483,3.9357144236564636,25
484,12.22142893075943,69
485,2.923809602856636,15
486,3.4023809880018234,16
487,13.25952385365963,11
488,3.259523928165436,21
489,0.6523809731006622,4
490,3.0309524834156036,18
491,7.811904966831207,43
492,5.378571555018425,29
493,12.640476256608963,13
494,0.5095238238573074,3
495,3.1857143491506577,16
496,11.592857167124748,7
497,2.5261905193328857,12
498,2.6500000804662704,16
499,2.7738095968961716,16
500,0.8761904984712601,5
501,2.4619048088788986,10
502,1.4595238417387009,8
503,1.5880952775478363,9
504,1.6523809880018234,8
505,1.5214286148548126,9
506,7.14761920273304,32
507,0.9833333492279053,5
508,0.9500000178813934,4
509,6.635714486241341,38
510,1.6642857640981674,10
511,1.552380993962288,9
512,5.328571602702141,33
513,2.8404762893915176,18
514,1.1166666895151138,5
515,3.5571429282426834,18
516,2.814285784959793,15
517,4.323809668421745,27
518,7.647619307041168,48
519,2.771428644657135,14
520,1.7166666835546494,8
521,6.0857144594192505,33
522,2.3904762864112854,16
523,13.104761958122253,13
524,1.9000000208616257,7
525,3.845238208770752,23
526,1.2690476477146149,7
527,0.36666667461395264,2
528,1.5428571701049805,7
529,1.8857143223285675,10
530,13.664285823702812,21
531,1.316666692495346,6
532,2.221428617835045,11
533,1.3190476596355438,8
534,11.450000017881393,6
535,0.5095238238573074,3
536,1.235714316368103,7
537,1.426190510392189,7
538,1.438095286488533,9
539,14.18571437895298,20
540,1.5500000268220901,8
541,0.783333346247673,4
542,4.138095334172249,22
543,1.8666667342185974,12
544,4.038095340132713,23
545,14.630952447652817,20
546,2.633333370089531,11
547,15.954762056469917,31
548,1.235714316368103,7
549,1.82857146859169,9
550,0.6523809731006622,4
551,1.4357143193483353,8
552,0.7000000178813934,4
553,4.776190549135208,23
554,3.2285714894533157,17
555,3.2166667580604553,19
556,19.521428778767586,46
557,0.8190476447343826,5
558,13.861904829740524,16
559,2.5690477043390274,16
560,11.89285732805729,42
561,13.028571471571922,13
562,0.36666667461395264,2
563,1.700000062584877,11
564,7.945238336920738,47
565,0.6166666746139526,3
566,1.5690476596355438,8
567,0.783333346247673,4
568,13.164285764098167,13
569,1.1047619432210922,7
570,1.4000000208616257,6
571,13.159523844718933,12
572,2.00238099694252,11
573,1.6523809880018234,8
574,4.780952498316765,26
575,7.011904984712601,42
576,3.7238096743822098,25
577,0.5095238238573074,3
578,3.40714293718338,18
579,12.330952435731888,12
580,1.8857143223285675,10
581,3.6880953758955,24
582,4.428571507334709,20
583,2.6119048446416855,16
584,2.5190477073192596,16
585,2.1095238476991653,10
586,0.6166666746139526,3
587,0.9595238268375397,5
588,1.0690476447343826,6
589,3.3857143819332123,19
590,3.283333420753479,19
591,1.4000000208616257,6
592,2.5880953073501587,15
593,1.0166666805744171,5
594,15.757142946124077,23
595,3.426190599799156,21
596,14.87619061768055,27
597,3.6976191252470016,16
598,1.2666666954755783,7
599,2.604762002825737,17
600,12.200000032782555,9
601,2.1642857789993286,12
602,15.547619178891182,28
603,6.73333340883255,25
604,0.6761904954910278,4
605,1.0809524208307266,7
606,15.878571540117264,29
607,13.51666671037674,13
608,20.4738097935915,54
609,2.9000000804662704,15
610,3.807142972946167,21
611,18.871428713202477,35
612,2.414285808801651,16
613,5.1333334892988205,30
614,1.7214286178350449,10
615,15.13571435213089,19
616,0.8190476447343826,5
617,0.5095238238573074,3
618,0.985714316368103,6
619,2.25238099694252,11
620,13.402381047606468,18
621,6.669047802686691,35
622,2.969047710299492,17
623,5.852381035685539,24
624,12.902381032705307,16
625,15.819047719240189,20
626,11.940476506948471,69
627,13.666666716337204,14
628,2.1857143342494965,10
629,11.723809897899628,72
630,2.642857179045677,12
631,11.950000017881393,7
632,20.250000193715096,44
633,2.271428659558296,15
634,0.6166666746139526,3
635,3.7095239460468292,24
636,12.492857173085213,11
637,0.9023809731006622,5
638,6.764285892248154,34
639,16.77619059383869,31
640,20.671428695321083,34
641,1.676190510392189,7
642,1.2238095700740814,8
643,2.671428620815277,12
644,14.947619140148163,20
645,3.0857143700122833,18
646,12.985714331269264,12
647,2.1476191133260727,13
648,5.285714402794838,29
649,13.069047659635544,11
650,6.4071429669857025,30
651,14.521428719162941,27
652,3.4023810774087906,22
653,1.9952381402254105,10
654,12.973809584975243,14
655,0.795238122344017,5
656,0.9023809731006622,5
657,16.266666740179062,21
658,3.485714331269264,16
659,13.521428659558296,18
660,2.7571429163217545,14
661,13.721428647637367,17
662,4.514285862445831,27
663,2.73333340883255,15
664,1.850000023841858,7
665,0.7595238238573074,4
666,14.426190569996834,21
667,3.921428680419922,21
668,1.8761905431747437,12
669,16.276190608739853,28
670,5.247619181871414,28
671,12.997619107365608,14
672,7.790476351976395,31
673,14.06666673719883,18
674,1.045238122344017,6
675,1.5428571701049805,7
676,1.1857143193483353,7
677,1.5333333909511566,10
678,1.0809524208307266,7
679,12.49523814022541,12
680,15.169047683477402,19
681,0.6523809731006622,4
682,12.711904808878899,12
683,12.519047662615776,11
684,1.1023809760808945,6
685,11.450000017881393,6
686,12.211904808878899,11
687,1.6642857640981674,9
688,14.97142869234085,25
689,4.33333346247673,26
690,2.9952381998300552,19
691,1.438095286488533,9
692,12.69761911034584,14
693,16.70238110423088,32
694,0.6166666746139526,3
695,13.340476274490356,17
696,1.2238095700740814,8
697,4.545238167047501,16
698,3.3857143819332123,19
699,2.9095238596200943,13
700,3.707142934203148,17
701,19.911904871463776,33
702,3.38809534907341,21
703,15.59285719692707,17
704,5.945238262414932,31
705,14.300000116229057,24
706,2.4380953311920166,16
707,17.150000125169754,28
708,14.24047626554966,19
709,8.135714516043663,42
710,1.409523829817772,7
711,1.8785714656114578,9
712,16.126190558075905,26
713,2.173809587955475,13
714,1.9261905401945114,12
715,13.807142972946167,22
716,0.5095238238573074,3
717,0.9833333492279053,5
718,12.235714316368103,9
719,2.5547619611024857,13
720,12.102380990982056,10
721,2.2571429163217545,12
722,2.2785714715719223,11
723,17.964285880327225,37
724,4.076190605759621,24
725,6.10000005364418,17
726,3.7238096743822098,25
727,4.042857274413109,23
728,13.55000002682209,12
729,15.873809605836868,21
730,14.616666793823242,25
731,2.2357143610715866,14
732,3.8261905312538147,18
733,1.2428571730852127,7
734,8.407143160700798,54
735,13.159523859620094,13
736,14.030952498316765,23
737,12.909523844718933,12
738,11.992857173085213,9
739,2.7000001072883606,18
740,15.13809534907341,23
741,12.069047659635544,10
742,16.521428763866425,38
743,3.62857149541378,13
744,0.5095238238573074,3
745,12.450000047683716,9
746,1.861904799938202,10
747,13.933333411812782,20
748,2.9261905550956726,15
749,0.9619047939777374,6
750,15.473809644579887,26
751,1.1023809760808945,6
752,11.926190510392189,8
753,14.664285823702812,23
754,4.1452381908893585,21
755,1.0690476447343826,6
756,0.795238122344017,5
757,14.769047662615776,15
758,0.6166666746139526,3
759,13.4595238417387,12
760,13.866666704416275,12
761,14.164285823702812,21
762,6.088095441460609,37
763,1.8000000268220901,8
764,14.485714346170425,15
765,6.03095255792141,35
766,1.57857146859169,8
767,13.10238103568554,17
768,13.019047662615776,12
769,13.492857173085213,15
770,1.2714286148548126,8
771,12.102380990982056,10
772,18.95238108932972,34
773,11.950000017881393,7
774,4.664285883307457,30
775,11.950000017881393,7
776,2.4095238596200943,10
777,12.628571480512619,12
778,4.716666802763939,26
779,0.36666667461395264,2
780,14.533333390951157,15
781,12.878571465611458,11
782,16.090476348996162,30
783,6.173809751868248,39
784,16.016666740179062,19
785,14.083333417773247,21
786,17.53333355486393,38
787,12.221428617835045,11
788,13.60238103568554,18
789,6.290476322174072,27
790,3.5333334505558014,21
791,14.976190581917763,24
792,12.302380993962288,11
793,14.140476271510124,17
794,2.5928571820259094,9
795,12.802380993962288,12
796,18.41904780268669,43
797,0.6523809731006622,4
798,17.35952390730381,24
799,3.3904763013124466,20
800,14.983333423733711,21
801,15.366666719317436,23
802,1.6738095730543137,10
803,15.469047710299492,23
804,13.188095301389694,14
805,13.445238143205643,14
806,1.1047619432210922,7
807,1.0928571671247482,6
808,2.950000077486038,15
809,13.926190599799156,23
810,1.5809524357318878,10
811,4.354762047529221,25
812,18.257142961025238,37
813,17.945238202810287,27
814,7.2380954176187515,40
815,3.04047629237175,19
816,13.328571498394012,16
817,2.069047659635544,9
818,5.683333545923233,37
819,12.91190481185913,13
820,3.540476307272911,22
821,12.640476256608963,14
822,12.400000020861626,9
823,12.211904808878899,10
824,11.592857167124748,7
825,2.6023810356855392,16
826,13.926190540194511,14
827,0.5095238238573074,3
828,1.676190510392189,7
829,22.742857456207275,60
